source_id,source_ref,data_year,watershed_id,water_system_code_old,water_system_name_ja_estimated,landuse_code_raw,landuse_name_ja,n_cells,area_km2
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0002,83267,境川,B,河川地及び湖沼,23,0.241581
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0002,83267,境川,G,ゴルフ場,1,0.010503
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0003,83267,境川,1,田,7,0.073551
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0003,83267,境川,2,その他の農用地,9,0.09457
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0003,83267,境川,5,森林,362,3.803687
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0003,83267,境川,6,荒地,15,0.157605
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0003,83267,境川,7,建物用地,1135,11.924876
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0003,83267,境川,9,幹線交通用地,37,0.388716
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0003,83267,境川,A,その他の用地,105,1.103165
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0003,83267,境川,B,河川地及び湖沼,14,0.14709
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0004,83267,境川,2,その他の農用地,2,0.02101
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0004,83267,境川,5,森林,100,1.05058
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0004,83267,境川,6,荒地,3,0.031519
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0004,83267,境川,7,建物用地,184,1.932985
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0004,83267,境川,9,幹線交通用地,1,0.010504
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0004,83267,境川,A,その他の用地,2,0.021011
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0004,83267,境川,B,河川地及び湖沼,1,0.010506
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0004,83267,境川,G,ゴルフ場,56,0.58833
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0005,83267,境川,1,田,2,0.021004
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0005,83267,境川,2,その他の農用地,12,0.126038
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0005,83267,境川,5,森林,232,2.436975
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0005,83267,境川,6,荒地,47,0.493721
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0005,83267,境川,7,建物用地,962,10.104283
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0005,83267,境川,9,幹線交通用地,14,0.147049
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0005,83267,境川,A,その他の用地,157,1.649146
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0005,83267,境川,B,河川地及び湖沼,11,0.115539
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0005,83267,境川,G,ゴルフ場,30,0.315177
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0006,83267,境川,2,その他の農用地,1,0.010503
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0006,83267,境川,5,森林,3,0.031511
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0006,83267,境川,7,建物用地,58,0.609225
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0006,83267,境川,9,幹線交通用地,13,0.136549
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0006,83267,境川,B,河川地及び湖沼,1,0.010504
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0007,83267,境川,1,田,21,0.220539
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0007,83267,境川,2,その他の農用地,36,0.378052
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0007,83267,境川,5,森林,195,2.047645
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0007,83267,境川,6,荒地,34,0.357
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0007,83267,境川,7,建物用地,1254,13.166937
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0007,83267,境川,9,幹線交通用地,40,0.419994
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0007,83267,境川,A,その他の用地,192,2.016087
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0007,83267,境川,B,河川地及び湖沼,24,0.252019
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0008,83267,境川,1,田,2,0.021001
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0008,83267,境川,2,その他の農用地,19,0.199459
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0008,83267,境川,5,森林,109,1.144133
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0008,83267,境川,6,荒地,7,0.073502
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0008,83267,境川,7,建物用地,1042,10.937733
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0008,83267,境川,9,幹線交通用地,65,0.682267
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0008,83267,境川,A,その他の用地,159,1.66891
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0008,83267,境川,G,ゴルフ場,94,0.986361
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0009,83267,境川,1,田,2,0.02099
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0009,83267,境川,2,その他の農用地,60,0.62965
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0009,83267,境川,5,森林,143,1.500676
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0009,83267,境川,6,荒地,5,0.052466
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0009,83267,境川,7,建物用地,799,8.384919
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0009,83267,境川,9,幹線交通用地,25,0.262355
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0009,83267,境川,A,その他の用地,209,2.193243
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0009,83267,境川,B,河川地及び湖沼,2,0.02099
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0009,83267,境川,G,ゴルフ場,82,0.860456
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0010,83267,境川,1,田,19,0.199518
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0010,83267,境川,2,その他の農用地,35,0.36753
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0010,83267,境川,5,森林,20,0.210016
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0010,83267,境川,6,荒地,3,0.031501
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0010,83267,境川,7,建物用地,41,0.430532
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0010,83267,境川,A,その他の用地,20,0.210015
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0010,83267,境川,B,河川地及び湖沼,9,0.094507
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0011,83267,境川,1,田,1,0.010502
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0011,83267,境川,2,その他の農用地,142,1.490802
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0011,83267,境川,5,森林,50,0.52499
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0011,83267,境川,6,荒地,38,0.398959
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0011,83267,境川,7,建物用地,817,8.577754
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0011,83267,境川,9,幹線交通用地,4,0.042002
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0011,83267,境川,A,その他の用地,98,1.028948
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0011,83267,境川,B,河川地及び湖沼,1,0.010502
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0012,83267,境川,1,田,68,0.713782
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0012,83267,境川,2,その他の農用地,190,1.994206
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0012,83267,境川,5,森林,54,0.566808
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0012,83267,境川,6,荒地,14,0.146992
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0012,83267,境川,7,建物用地,558,5.85669
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0012,83267,境川,9,幹線交通用地,25,0.262379
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0012,83267,境川,A,その他の用地,86,0.902659
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0012,83267,境川,B,河川地及び湖沼,34,0.356872
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0013,83267,境川,1,田,15,0.157487
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0013,83267,境川,2,その他の農用地,254,2.665518
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0013,83267,境川,5,森林,124,1.301102
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0013,83267,境川,6,荒地,11,0.115457
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0013,83267,境川,7,建物用地,587,6.159773
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0013,83267,境川,9,幹線交通用地,12,0.125909
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0013,83267,境川,A,その他の用地,108,1.133387
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0013,83267,境川,B,河川地及び湖沼,4,0.041974
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0014,83267,境川,2,その他の農用地,25,0.262294
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0014,83267,境川,5,森林,10,0.104918
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0014,83267,境川,6,荒地,1,0.010493
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0014,83267,境川,7,建物用地,215,2.255522
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0014,83267,境川,9,幹線交通用地,3,0.031472
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0014,83267,境川,A,その他の用地,17,0.17835
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0014,83267,境川,B,河川地及び湖沼,12,0.125896
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0015,83267,境川,1,田,5,0.052435
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0015,83267,境川,2,その他の農用地,65,0.681757
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0015,83267,境川,5,森林,13,0.136372
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0015,83267,境川,6,荒地,4,0.04195
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0015,83267,境川,7,建物用地,231,2.423194
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0015,83267,境川,9,幹線交通用地,1,0.01049
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0015,83267,境川,A,その他の用地,37,0.388086
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0015,83267,境川,B,河川地及び湖沼,3,0.031464
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0016,83267,境川,1,田,5,0.052437
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0016,83267,境川,2,その他の農用地,80,0.838977
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0016,83267,境川,5,森林,8,0.083897
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0016,83267,境川,6,荒地,7,0.073404
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0016,83267,境川,7,建物用地,88,0.922961
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0016,83267,境川,9,幹線交通用地,3,0.031457
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0016,83267,境川,A,その他の用地,29,0.304121
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0017,83267,境川,1,田,33,0.346005
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0017,83267,境川,2,その他の農用地,242,2.535946
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0017,83267,境川,5,森林,409,4.2851
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0017,83267,境川,6,荒地,23,0.241039
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0017,83267,境川,7,建物用地,4685,49.093042
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0017,83267,境川,9,幹線交通用地,176,1.844462
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0017,83267,境川,A,その他の用地,854,8.94837
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0017,83267,境川,B,河川地及び湖沼,28,0.293502
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0017,83267,境川,G,ゴルフ場,84,0.880041
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0018,83267,境川,1,田,6,0.062834
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0018,83267,境川,2,その他の農用地,34,0.356072
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0018,83267,境川,5,森林,110,1.151991
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0018,83267,境川,6,荒地,3,0.031419
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0018,83267,境川,7,建物用地,26,0.272288
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0018,83267,境川,A,その他の用地,3,0.031418
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0019,83267,境川,1,田,12,0.125657
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0019,83267,境川,2,その他の農用地,20,0.209431
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0019,83267,境川,5,森林,239,2.502696
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0019,83267,境川,6,荒地,9,0.094245
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0019,83267,境川,7,建物用地,46,0.481692
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0019,83267,境川,9,幹線交通用地,3,0.031416
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0019,83267,境川,A,その他の用地,81,0.848175
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0019,83267,境川,B,河川地及び湖沼,18,0.188497
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83267-0019,83267,境川,G,ゴルフ場,5,0.052358
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83268-0001,83268,酒匂川,1,田,51,0.536212
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83268-0001,83268,酒匂川,2,その他の農用地,2,0.021031
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83268-0001,83268,酒匂川,7,建物用地,300,3.154539
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83268-0001,83268,酒匂川,9,幹線交通用地,21,0.220828
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83268-0001,83268,酒匂川,A,その他の用地,50,0.525778
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83268-0001,83268,酒匂川,B,河川地及び湖沼,77,0.809704
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83268-0001,83268,酒匂川,E,海浜,5,0.052583
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83268-0002,83268,酒匂川,1,田,33,0.346949
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83268-0002,83268,酒匂川,2,その他の農用地,73,0.76753
