category_ja,category_parent_ja,origin_ja,taxon_group_ja,family_ja,scientific_name,vernacular_name_ja,ias_law_status_ja,establishment_stage_ja,selection_reason_ja,problem_area_ja,kingdom_sheet_ja,note_ja,source_id,source_ref
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,モクセイ,Ligustrum lucidum,トウネズミモチ,*,分布拡大期～まん延期,Ⅱ、Ⅳ,暖地の河川敷、二次林、湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=80
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キョウチクトウ,Vinca major,ツルニチニチソウ,,分布拡大期～まん延期,Ⅳ,二次林林床、草原、海岸砂浜,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=81
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ヒルガオ,Ipomoea spp. （Pharbitis spp.）,外来ノアサガオ類,,分布拡大期～まん延期,Ⅳ,海岸や林縁,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=82
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,クマツヅラ,Lantana camara,シチヘンゲ（ランタナ）,*,分布拡大期～まん延期,Ⅱ、Ⅳ,暖地の海岸,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=83
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,アワゴケ,Callitriche stagnalis,イケノミズハコベ,,分布拡大期～まん延期,Ⅳ,湧水河川、水路,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=84
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ナス,Solanum mauritianum,ダイオウナスビ,,定着初期／限定分布,Ⅳ,二次林,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=85
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,フジウツギ,Buddleja davidii,フサフジウツギ（ニシキフジウツギ、チチブフジウツギ、ブッドレア）,,分布拡大期～まん延期,Ⅱ、Ⅳ,河原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=86
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ゴマノハグサ,Glossostigma elatinoides,ハビコリハコベ（グロッソスティグマ）,,定着初期／限定分布,Ⅱ、Ⅳ,池沼や湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=87
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,タヌキモ,Utricularia gibba,オオバナイトタヌキモ（ウトリクラリア・ギッバ）,,定着初期／限定分布,Ⅱ、Ⅳ,湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=88
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,タヌキモ,Utricularia inflata,エフクレタヌキモ,,定着初期／限定分布,Ⅱ、Ⅳ,湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=89
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Ambrosia trifida,オオブタクサ（クワモドキ）,*,分布拡大期～まん延期,Ⅳ,湿地や河原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=90
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Solidago altissima,セイタカアワダチソウ（セイタカアキノキリンソウ）,*,分布拡大期～まん延期,Ⅱ、Ⅳ,湿原・湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=91
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Solidago gigantea var leiophylla,オオアワダチソウ,*,分布拡大期～まん延期,Ⅱ、Ⅳ,湿原・湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=92
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Taraxacum officinale、T. spp.,外来性タンポポ種群,*,分布拡大期～まん延期,Ⅰ、Ⅱ、Ⅳ,自然草原や高山,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=93
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,オモダカ,Sagittaria platyphylla,ヒロハオモダカ（ジャイアントサジタリア）,,定着初期／限定分布,Ⅳ,河川や湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=94
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,オモダカ,Sagittaria weatherbiana,ナガバオモダカ（ジャイアントサジタリア）,*,分布拡大期～まん延期,Ⅱ、Ⅳ,湿地や池沼,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=95
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,トチカガミ,Egeria densa,オオカナダモ（アナカリス）,*,分布拡大期～まん延期,Ⅱ、Ⅳ,池沼,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=96
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,トチカガミ,Elodea nuttallii,コカナダモ,*,分布拡大期～まん延期,Ⅱ、Ⅳ,池沼や渓流,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=97
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,トチカガミ,Lagarosiphon major,クロモモドキ（ラガロシフォン・マヨール）,,定着初期／限定分布,Ⅳ,湖沼や河川,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=98
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,トチカガミ,Limnobium laevigatum,アマゾントチカガミ（アマゾンフロッグピット、リムノビウム・ラエビガータム）,,定着初期／限定分布,Ⅱ、Ⅳ,温暖地の池沼や湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=99
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,トチカガミ,Vallisneria gigantea、Vallisneria spp.,外来セキショウモ（オオセキショウモ（ジャイアントバリスネリア）、セイヨウセキショウモに酷似した外来種）,,分布拡大期～まん延期,Ⅱ、Ⅳ,池沼や渓流,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=100
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,リュウゼツラン,Yucca gloriosa,アツバキミガヨラン,,定着初期／限定分布,Ⅱ、Ⅳ,海岸砂浜,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=101
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ミズアオイ,Eichhornia crassipes,ホテイアオイ（ウォーターヒヤシンス）,*,分布拡大期～まん延期,Ⅱ、Ⅳ,池沼や湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=102
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,アヤメ,Iris pseudacorus,キショウブ,*,分布拡大期～まん延期,Ⅱ、Ⅳ,池沼や湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=103
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イグサ,Juncus sp.,コゴメイ,,分布拡大期～まん延期,Ⅳ,イグサなどが生育する河川敷や湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=104
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ツユクサ,Tradescantia fluminensis,ノハカタカラクサ（トキワツユクサ、トラデスカンティア・フルミネンシス）,*,分布拡大期～まん延期,Ⅳ,二次林林床,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=105
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Ammophila breviligulata,オオハマガヤ（アメリカハマニンニク、アメリカカイガンソウ）,,分布拡大期～まん延期,Ⅱ、Ⅳ,海岸砂浜,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=106
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Eragrostis curvula,シナダレスズメガヤ（ウイーピングラブグラス、セイタカカゼクサ）,*,分布拡大期～まん延期,Ⅳ,河原、海岸砂浜,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=107
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Paspalum distichum var. indutum,チクゴスズメノヒエ,,分布拡大期～まん延期,Ⅳ、Ⅴ,湿地や池沼,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=108
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,カヤツリグサ,Carex longii,アサハタヤガミスゲ,,定着初期／限定分布,Ⅳ,湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=109
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,カヤツリグサ,Cyperus alternifolius,シュロガヤツリ（カラカサガヤツリ）,,分布拡大期～まん延期,Ⅱ、Ⅳ,暖地の池沼や湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=110
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,カヤツリグサ,Cyperus eragrostis,メリケンガヤツリ,*,分布拡大期～まん延期,Ⅳ,湿地、河川敷,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=111
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,サンショウモ,Salvinia molesta,オオサンショウモ,*,小笠原・南西諸島,Ⅱ、Ⅳ,暖地の池沼,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=112
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,モクマオウ,Casuarina equisetifolia,トクサバモクマオウ（トキワギョリュウ）,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=113
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,クワ,Artocarpus altilis,パンノキ,,小笠原・南西諸島,Ⅱ、Ⅳ,シイ・カシ林,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=114
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イラクサ,Pilea microphylla,コゴメミズ（コメバコケミズ、ピレア・ミクロフィラ）,,小笠原・南西諸島,Ⅱ、Ⅳ,陰湿な岩場,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=115
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,スベリヒユ,Portulaca pilosa,ケツメクサ（ヒメマツバボタン、ケヅメグサ）,,小笠原・南西諸島,Ⅱ、Ⅳ,海岸の隆起サンゴ礁や岩礁,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=116
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ベンケイソウ,Bryophyllum pinnatum,セイロンベンケイ（トウロウソウ、セイロンベンケイソウ、ハカラメ）,,小笠原・南西諸島,Ⅱ、Ⅳ,海岸岩場や石灰岩地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=117
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,マメ,Acacia confusa,ソウシジュ（タイワンアカシア）,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=118
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,マメ,Leucaena leucocephala,ギンネム（ギンゴウカン、タマザキセンナ）,*,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=119
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ツリフネソウ,Impatiens walleriana,アフリカホウセンカ,,小笠原・南西諸島,Ⅱ、Ⅳ,林床,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=120
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,フトモモ,Psidium cattleianum,テリハバンジロウ（キバンジロウ、キバンザクロ、シマフトモモ）,*,小笠原・南西諸島,Ⅱ、Ⅳ,森林,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=121
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ヒルガオ,Ipomoea cairica,モミジバヒルガオ（タイワンアサガオ、モミジヒルガオ）,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=122
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,クマツヅラ,Phyla canescens,ヒメイワダレソウ（ヒメイワダレ）,,小笠原・南西諸島,Ⅰ、Ⅱ、Ⅳ,河原や草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=123
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,リュウゼツラン,Agave americana,アオノリュウゼツラン（リュウゼツラン）,,小笠原・南西諸島,Ⅱ、Ⅳ,海岸岩場,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=124
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Bothriochloa bladhii,モンツキガヤ（アイダガヤ、ナンゴクヒメアブラススキ）,,小笠原・南西諸島,Ⅱ、Ⅳ,海岸草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=125
重点対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イネ,Saccharum arundinaceum,ヨシススキ（サッカラム パープルピープルグリーター）,,小笠原・南西諸島,Ⅱ、Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=126
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ミカヅキゼニゴケ,Lunularia cruciata,ミカヅキゼニゴケ,,分布拡大期～まん延期,Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=128
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ウキゴケ,Riccia lamellosa,ウロコハタケゴケ,,分布拡大期～まん延期,Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=129
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ウキゴケ,Riccia nigrella,サビイロハタケゴケ,,分布拡大期～まん延期,Ⅳ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=130
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,イワヒバ,Selaginella uncinata,コンテリクラマゴケ（レインボーファーン）,,分布拡大期～まん延期,Ⅳ,温暖地の林床,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=131
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,タデ,Fagopyrum dibotrys,シャクチリソバ（シュッコンソバ、ヒマラヤソバ）,,分布拡大期～まん延期,Ⅳ,河川敷,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=132
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,タデ,Fallopia forbesii,カライタドリ,,定着初期／限定分布,Ⅰ、Ⅳ,イタドリやオオイタドリの生育地周辺,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=133
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,タデ,Persicaria capitata,ヒメツルソバ（カンイタドリ）,,分布拡大期～まん延期,Ⅳ,海岸岩場,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=134
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,タデ,Rumex acetosella,ヒメスイバ,,分布拡大期～まん延期,Ⅳ、Ⅴ,海岸砂浜、山地草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=135
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,タデ,Rumex crispus,ナガバギシギシ(チジミスイバ),,分布拡大期～まん延期,Ⅰ,ノダイオウなどの在来のギシギシ類の生育地周辺,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=136
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,タデ,Rumex obtusifolius var. agrestis,エゾノギシギシ（ヒロハギシギシ）,*,分布拡大期～まん延期,Ⅰ、Ⅱ、Ⅳ,亜高山帯の自然草原や湿地、ノダイオウなどの在来のギシギシ類の生育地周辺,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=137
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ナデシコ,Silene armeria,ムシトリナデシコ（ハエトリナデシコ、コマチソウ）,,分布拡大期～まん延期,Ⅳ,河原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=138
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ナデシコ,Silene gallica var. quinquevulnera,マンテマ（マンテマン）,,分布拡大期～まん延期,Ⅳ,海岸砂地、河原、湖岸の砂地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=139
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,アカザ,Atriplex prostrata,ホコガタアカザ,,分布拡大期～まん延期,Ⅳ,塩湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=140
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,メギ,Berberis japonica,ヒイラギナンテン,,分布拡大期～まん延期,Ⅳ,都市近郊の森林林床,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=141
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ケシ,Papaver bracteatum,ハカマオニゲシ（ボタンゲシ）,,定着初期／限定分布,Ⅴ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=142
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ケシ,Papaver somniferum ssp. setigerum,アツミゲシ,,分布拡大期～まん延期,Ⅴ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=143
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,アブラナ,Barbarea vulgaris,ハルザキヤマガラシ（セイヨウヤマガラシ）,*,分布拡大期～まん延期,Ⅱ、Ⅳ,亜高山帯、河川敷,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=144
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,アブラナ,Brassica juncea,セイヨウカラシナ（カラシナ）,,分布拡大期～まん延期,Ⅳ,河原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=145
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,アブラナ,Cakile edentula,オニハマダイコン,,分布拡大期～まん延期,Ⅳ,海岸砂浜,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=146
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,バラ,Pyracantha spp.,ピラカンサ類,,分布拡大期～まん延期,Ⅳ,河原の固有種の生育地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=147
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,マメ,Cytisus scoparius,エニシダ（エニスダ）,,分布拡大期～まん延期,Ⅳ,河川敷、海岸,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=148
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,マメ,Desmodium paniculatum,アレチヌスビトハギ,,分布拡大期～まん延期,Ⅳ,河原、里草地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=149
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,カタバミ,Oxalis pes-caprae,オオキバナカタバミ（キイロハナカタバミ）,,分布拡大期～まん延期,Ⅳ,落葉樹の林床,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=150
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,トウダイグサ,Triadica sebifera,ナンキンハゼ,,分布拡大期～まん延期,Ⅳ,照葉樹林,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=151
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ツリフネソウ,Impatiens capensis,アカボシツリフネ（アカボシツリフネソウ、ケープツリフネ、ケープツリフネソウ）,,定着初期／限定分布,Ⅳ,湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=152
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ウコギ,Tetrapanax papyrifer,カミヤツデ（ツウソウ（通草）、ツウダツボク（通脱木））,,分布拡大期～まん延期,Ⅳ,河川敷や林縁,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=153
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,セリ,Conium maculatum,ドクニンジン,*,分布拡大期～まん延期,Ⅳ、Ⅴ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=154
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,アカネ,Diodia teres,オオフタバムグラ,*,分布拡大期～まん延期,Ⅱ、Ⅳ,海岸砂浜、河川敷,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=155
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ヒルガオ,Cuscuta pentagona,アメリカネナシカズラ,*,分布拡大期～まん延期,Ⅳ,海浜植物の生育地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=156
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ヒルガオ,Ipomoea triloba,ホシアサガオ,,分布拡大期～まん延期,Ⅳ、Ⅴ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=157
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,クマツヅラ,"Verbena spp.（V. brasiliensis, V. incompta, V. bonariensis, V. litoralis）",アレチハナガサ類（アレチハナガサ、ダキバアレチハナガサ、ヤナギハナガサ（サンジャクバーベナ）、ヒメクマツヅラ（ハマクマツヅラ）,,分布拡大期～まん延期,Ⅳ,河川敷の湿地や草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=158
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ナス,Datura spp.（Brugmansia spp.）,チョウセンアサガオ属,*,分布拡大期～まん延期,Ⅴ,,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=159
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,ゴマノハグサ,Bacopa rotundifolia,ウキアゼナ（バコパ・ロトンディフォリア、カラカワクサ）,,分布拡大期～まん延期,Ⅳ,池沼や湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=160
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Arctotheca calendula、A. prostrata,ワタゲハナグルマ、ワタゲツルハナグルマ（アークトセカ・カレンジュラ）,,定着初期／限定分布,Ⅳ,海岸砂浜,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=161
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Aster novae-angliae,ネバリノギク,*,分布拡大期～まん延期,Ⅳ,半自然草地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=162
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Aster novi-belgii,ユウゼンギク,,分布拡大期～まん延期,Ⅳ,半自然草地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=163
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Bidens frondosa,アメリカセンダングサ,*,分布拡大期～まん延期,Ⅳ、Ⅴ,湿地,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=164
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Chrysanthemum（Dendranthema） cv.,栽培キク属,,定着初期／限定分布,Ⅰ,絶滅危惧種を含むキク属の生育地周辺,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=165
その他の総合対策外来種,総合的に対策が必要な外来種（総合対策外来種）,国外由来の外来種,植物,キク,Cirsium vulgare,アメリカオニアザミ,*,分布拡大期～まん延期,Ⅳ,自然草原,植物,,moe_ias_list,https://www.env.go.jp/nature/intro/2outline/list/list2.xls#植物!row=166
